development,country,time,gdp_per_capita,gdp_ppp,population,life_expectancy,employment_ratio,unemployment_ratio,unemployment_program,labor_productivity,labor_tax,gini,poverty_rate,median_income,adjusted_net_saving,co2,public_debt,dependency_ratio,tfr,adjTFR,p90p10,gni_sd,gni_diff,internet_usage,real_wage,upper_isced3,tax_wedge,environmental_tax,fossil_fuels,nuclear,renewables,infrastructure
emerging_economies,BGD,2019,1287.82150232565,775076929107.665,163046161,72.591,61.54,NA,NA,NA,0,NA,NA,NA,25.0582974806752,NA,35.694,47.9174337710567,2.011,NA,2.011,0.030988455667328326,14.133399454500362,NA,NA,31.3301,NA,NA,2976.296,0,19.083,NA
emerging_economies,BGR,2010,6812.40633845402,128984215537.975,7395599,73.5121951219512,66.72,9.47416666667,NA,NA,20.4,0.4332981282,0.15,NA,7.26079193167221,0.400886696940197,14.15,46.145403590479,1.57,NA,1.57,0.04529351420307993,12.829448921803511,NA,NA,69.61495,NA,2.764,20864.679,5354.841,2032.515,3.1
emerging_economies,BGR,2011,7017.66364599858,132021222314.156,7348328,74.1634146341463,65.99,9.595,NA,NA,19.2,0.4350938953,0.162,NA,8.86569071507444,0.428687465542744,14.408,47.2212232720159,1.51,NA,1.51,0.04177960684281404,11.638954869358663,NA,NA,70.65317,NA,2.685,23130.377,5729.39,1381.951,NA
emerging_economies,BGR,2012,7083.59878715875,132491992807.51,7305888,74.3146341463415,67.07,11.08916666667,NA,NA,20.2,0.4575795913,0.154,NA,8.96717404881699,0.377937586068078,16.627,48.4027166279201,1.5,NA,1.5,0.04044626158533095,11.687189457766255,NA,NA,72.48086,NA,2.663,21392.082,5543.819,1870.885,3.2
emerging_economies,BGR,2013,7146.5587960175,132923611225.427,7265115,74.8609756097561,68.37,11.31166666667,NA,NA,20.2,0.4370418586,0.16,NA,11.6229800545763,0.328574227710902,17.227,49.6703698767036,1.48,NA,1.48,0.03979454297691719,11.603284356093347,NA,NA,73.93796,NA,2.804,19337.716,4976.923,2432.657,NA
emerging_economies,BGR,2014,7322.80862919503,135429838911.206,7223938,74.4658536585366,69.03,11.16083333333,NA,NA,20.2,0.4534901525,0.166,NA,9.92724033215947,0.333654435417599,26.348,50.9564416775364,1.53,NA,1.53,0.03948622156200465,11.170668953687812,NA,NA,73.81309,NA,2.724,20481.124,5572.624,2595.063,2.94
emerging_economies,BGR,2015,7663.72202887539,140833288659.762,7177991,74.6146341463415,69.4,10.06,NA,NA,20.2,0.4596574612,0.168,13.83,8.91648030896442,0.339777676604,25.418,52.1897714267056,1.53,NA,1.53,0.040723087407313084,11.852011185201118,NA,NA,74.91267,NA,2.881,22154.207,5403.541,3080.053,NA
emerging_economies,BGR,2016,8012.51120825339,146213732249.752,7127822,74.8121951219512,68.8,8.685,NA,NA,20.2,0.4904899627,0.169,NA,11.0883998185336,0.292288737528889,27.069,53.2466619424459,1.54,NA,1.54,0.040356450522660445,11.837872614196865,NA,NA,75.59954,NA,2.745,21116.311,5547.121,2498.836,2.75
emerging_economies,BGR,2017,8353.9682378682,151335235993.4,7075947,74.8146341463415,71.48,7.19916666667,NA,NA,20.2,0.496200548,0.162,NA,12.3851358888999,NA,22.995,54.3265513629189,1.56,NA,1.56,0.03971273450296299,11.311736590547007,NA,NA,76.44854,NA,2.646,22386.191,5472.23,2158.236,NA
emerging_economies,BGR,2018,8674.72320233978,156015198947.961,7025037,74.9634146341464,71.67,6.17083333333,NA,NA,20.8,0.497567716,0.167,17.54,10.9346695052673,NA,20.107,55.3214163558228,1.56,NA,1.56,0.03844071501165701,10.598595240591258,NA,NA,NA,NA,2.389,21202.605,5683.137,3277.59,2.76
emerging_economies,BGR,2019,9058.73528029721,161778881516.518,6975761,74.9146341463415,73.37,5.64833333333,NA,NA,21.5,0.4974033153,NA,NA,12.8639641323317,NA,18.403,56.0996180619891,1.58,NA,1.58,0.041253551903923665,11.69486182620576,NA,NA,NA,NA,2.424,20771.931,5861.308,2728.666,NA
emerging_economies,BRA,2010,11286.2429009115,2910889693644.54,195713635,73.619,69.65,NA,NA,NA,NA,NA,NA,NA,12.5688525192776,0.149986268137014,63.045,46.2933000520452,1.796,NA,1.796,0.022398249786028567,7.739733568204321,27.1,135.27229088415064,35.92268,NA,1.032,8711.048,193.482,6681.251,2.09
emerging_economies,BRA,2011,11627.8102384971,3026580833164.68,197514534,73.921,68.65,6.92,NA,NA,NA,NA,0.209,NA,13.1178336870776,0.147919104929412,61.204,45.6573636146785,1.781,NA,1.781,0.022378446207989237,7.733655111891191,35.83781945,149.13958089191482,39.36098,NA,1.05,9088.141,205.456,6855.265,NA
emerging_economies,BRA,2012,11745.7761620453,3084726000476.53,199287296,74.209,69.51,7.19,NA,NA,NA,NA,NA,NA,12.4948182107518,0.156752819672241,62.196,45.0795491758254,1.771,NA,1.771,0.02239436170524225,7.736138505369294,39.56899335,132.80910328105278,40.61119,NA,0.846,9465.298,207.294,6619.196,3.07
emerging_economies,BRA,2013,11993.4839252147,3177417275722.99,201035903,74.483,69.56,7.19031758845,NA,NA,39.9,NA,0.2,NA,12.9790419419513,0.160719275867822,60.193,44.5602184175111,1.764,NA,1.764,0.022379547200538023,7.7427104947034975,43.3,126.11548003544804,41.85367,NA,0.771,10136.376,196.756,6427.952,NA
emerging_economies,BRA,2014,11951.2089158757,3193430052475.44,202763735,74.745,69.47,6.78378663174,NA,NA,39.8,NA,NA,12.74,11.1625657500278,0.167400126972059,62.31,44.1116973538508,1.758,NA,1.758,0.022385770754550692,7.738550661274468,49.6,116.38740453163152,42.56138,NA,0.772,10442.735,193.017,6353.726,2.93
emerging_economies,BRA,2015,11431.1550399028,3080198578703.47,204471769,74.994,69.8,8.30270026249,NA,NA,39.8,NA,NA,NA,10.4834176992823,0.167306643869962,72.573,43.7481057956148,1.753,NA,1.753,0.0223898868448508,7.742148034263119,49.2,78.3153981039641,43.77635,NA,0.852,10016.564,182.294,6420.413,NA
emerging_economies,BRA,2016,10965.9743678207,2979293832669.23,206163058,75.23,69.74,11.28134312387,NA,NA,39.8,NA,NA,NA,9.83272499707709,0.157292913023438,78.286,43.57751318923,1.747,NA,1.747,0.02238337983218937,7.733039161610589,53.9,71.21281866674526,45.10832,NA,0.884,9206.175,193.515,6658.975,3.11
emerging_economies,BRA,2017,11021.7185805472,3018705988834.89,207833831,75.456,70.17,12.76263323061,NA,NA,39.4,NA,NA,NA,9.78626647755757,NA,83.632,43.4500601777909,1.739,NA,1.739,0.022385102982283175,7.738095238095233,60.8,78.39924412916255,46.17425,NA,0.865,9299.423,189.324,6634.846,NA
emerging_economies,BRA,2018,11130.718972217,3072549644181.22,209469333,75.672,70.31,12.2564278569,NA,NA,39.4,NA,NA,NA,7.72757120081339,NA,85.642,43.3833797280159,1.73,NA,1.73,0.022393110195527543,7.741508601676217,66.6629816,67.32576461625052,47.43287,NA,0.843,8858.949,185.973,7046.457,2.46
emerging_economies,BRA,2019,11203.2749473819,3115908020202.84,211049527,75.881,70.93,11.92160991026,NA,NA,39.4,NA,NA,12.75,7.54675382517212,NA,87.658,43.3913815311832,1.719,NA,1.719,0.022391461220034912,7.737242367463892,71.4,63.06787120014485,NA,NA,0.808,8786.423,189.66,7348.965,NA
emerging_economies,CHL,2010,12808.0383396854,362791502090.253,17062536,78.779,60.1041,8.52506225915,0.3,213.09758135776758,3.8,NA,NA,NA,9.18084442582088,0.233152836804361,8.559,45.8657596405225,1.884,NA,1.884,0.013854674722522496,4.506953884764187,NA,286.9694640861631,52.86015,7,1.042,17731.349,0,3896.19,2.86
emerging_economies,CHL,2011,13455.8315662204,384961396301.993,17233576,78.986,62.04338,7.35325709834,0.3,216.87779689340587,3.8,NA,0.184,NA,7.55536359660385,0.22603955016718,11.088,45.5512635918129,1.87,NA,1.87,0.013882376451177536,4.552068177094171,NA,279.2044936250159,50.80614,7,1.094,19496.264,0,3783.598,NA
emerging_economies,CHL,2012,14035.669451247,405436060916.496,17400347,79.176,62.65226,6.65245853744,0.33,224.02495059630732,3.8,NA,NA,NA,8.95089936572817,0.21637012043032,11.945,45.308745485292,1.849,NA,1.849,0.013845735224541087,4.463732176069413,60.53127531,279.7775665361675,NA,7,1.145,19639.935,0,3930.835,3.18
emerging_economies,CHL,2013,14461.1710856179,421835967006.906,17571507,79.349,63.15082,6.12898600697,0.36,228.99419335517572,3.8,NA,0.168,14.37,7.97952322890654,0.211077692065291,12.732,45.1721161977661,1.821,NA,1.821,0.013864154593901695,4.492992580379229,61.61042742,281.95619590135453,54.06187,7,1.152,19585.869,0,3985.635,NA
emerging_economies,CHL,2014,14561.3179648848,429288710857.56,17758959,79.504,63.23605,6.41919768424,0.42,230.26925250525295,5.3,NA,NA,NA,9.22073025781735,0.195471342515526,14.958,45.1601799894557,1.787,NA,1.787,0.013874227829726849,4.494497583050494,66.50388133,271.48393429377853,NA,7,1.228,18585.237,0,4290.021,3.17
emerging_economies,CHL,2015,14722.3638697198,439178522668.19,17969353,79.646,63.49899,6.40047640138,0.52,231.8519376405798,5.3,NA,0.161,NA,10.8362239715448,0.204091705053187,17.277,45.2716349513929,1.75,NA,1.75,0.013873373576168462,4.495996715253536,71.55808871,260.010751067959,56.96367,7,1.206,18516.495,0,4598.371,NA
emerging_economies,CHL,2016,14777.1455987862,446693259327.661,18209068,79.779,63.34484,6.63699273536,0.56,233.28096809126362,5.1,NA,NA,NA,7.56792108656182,0.201094497232816,21.014,45.3018470553491,1.713,NA,1.713,0.013792375444826659,4.463827603899451,79.29779525,260.57788735885407,NA,7,1.232,19593.269,0,4338.646,2.77
emerging_economies,CHL,2017,14740.6089055114,451984540685.81,18470439,79.909,63.90356,6.93476677368,0.51,230.66960440875908,5.1,NA,0.165,17.24,5.29944434330243,NA,23.605,45.3828417811474,1.678,NA,1.678,0.013948298850180492,4.511355461925803,87.53899513,248.11523371977603,59.23115,7,1.255,18846.477,0,4912.91,NA
emerging_economies,CHL,2018,15076.8600359311,468770610029.003,18729160,80.042,64.0955,7.33650491219,0.48,235.2249383487312,5.1,NA,NA,NA,3.67612944068787,NA,25.624,45.5258897268677,1.649,NA,1.649,0.013824046619924337,4.469961041623938,NA,242.73750354283752,NA,7,1.319,19158.829,0,5471.402,3.21
emerging_economies,CHL,2019,15039.9163378276,473186454051.025,18952038,80.181,64.09287,7.2146118203,NA,234.6581817576214,5.1,NA,NA,NA,5.58059249672492,NA,28.205,45.7212156534683,1.627,NA,1.627,0.013936741131348613,4.551045510455087,NA,241.5880905656127,NA,7,1.342,18723.472,0,5545.801,NA
emerging_economies,CHN,2010,4550.45310775599,11884957832311.2,1337705000,74.409,76.79,4.14962425673,NA,NA,NA,NA,NA,NA,30.7169607437056,0.70895682719109,33.924,36.489722882657,1.627,NA,1.627,0.04930653667917047,21.939334876355222,NA,42.444601064754366,22.316,NA,1.671,19509.327,142.372,1511.048,3.54
emerging_economies,CHN,2011,4961.23044691926,13020070209403.8,1344130000,74.708,76.69,4.09986770578,NA,NA,NA,NA,0.288,NA,26.186217894201,0.703068575716442,33.772,36.5541919887164,1.632,NA,1.632,0.04563939838201916,19.92818671454217,NA,47.61585572567475,NA,NA,1.607,21039.466,164.167,1507.158,NA
emerging_economies,CHN,2012,5325.35841728771,14043934216102.1,1350695000,75.013,76.58,4.09978982464,NA,NA,NA,NA,NA,NA,27.3716165435257,0.663066456006752,34.393,36.6549076506147,1.639,NA,1.639,0.043184344527057356,18.20636224909027,NA,53.80027522212648,NA,NA,1.677,21427.629,182.953,1877.702,3.61
emerging_economies,CHN,2013,5710.66990450817,15134607226924.2,1357380000,75.321,76.46,4.07196185406,NA,NA,49.8,NA,NA,7.04,26.4992852411944,0.633794685810887,37.035,36.834603872708,1.647,NA,1.647,0.04178356173542595,17.04217215482382,NA,58.15503635040712,NA,NA,1.044,21986.078,205.096,2031.559,NA
emerging_economies,CHN,2014,6103.7484016903,16258467389928.8,1364270000,75.629,76.35,4.07916853617,NA,NA,49.5,NA,NA,NA,26.7455490691324,0.601119107411817,39.969,37.1756398956484,1.656,NA,1.656,0.04107413527969701,16.403929632168147,NA,62.93831629671636,NA,NA,1.07,22038.47,242.257,2371.355,3.67
emerging_economies,CHN,2015,6500.4183226673,17403279549482.5,1371220000,75.928,76.26,4.04696139439,NA,NA,48.5,NA,NA,NA,25.4807426703137,0.570048254763087,41.489,37.7138573515833,1.665,NA,1.665,0.041719638005974544,17.102707643093783,NA,65.2579660423922,NA,NA,1.012,21925.019,308.169,2522.11,NA
emerging_economies,CHN,2016,6908.10913380599,18595188781703.6,1378665000,76.21,76.19,4.03711194916,NA,NA,48.9,NA,NA,8.84,25.3677802009226,0.528697473533857,48.238,38.4988746045366,1.675,NA,1.675,0.04220677330532806,17.419501649789517,NA,65.31917693667059,NA,NA,0.879,21832.572,379.124,2726.705,3.75
emerging_economies,CHN,2017,7346.83656446072,19887033884256.7,1386395000,76.47,76.12,3.94263032188,NA,NA,48.1,NA,NA,NA,26.58990839915,NA,51.733,39.4359455718714,1.683,NA,1.683,0.04186886216831349,17.853901996370226,NA,70.9910799693685,NA,NA,0.921,22186.39,436.482,2951.805,NA
emerging_economies,CHN,2018,7807.05780879625,21229363693432.1,1392730000,76.704,76.02,3.83507643314,NA,NA,45.4,NA,NA,NA,25.8435985176232,NA,53.845,40.4452687500938,1.69,NA,1.69,0.041540263137376604,17.76626885836525,NA,77.31086717502198,NA,NA,0.9,22686.756,513.563,3216.635,3.75
emerging_economies,CHN,2019,8242.05464327714,22492450166618.6,1397715000,76.912,75.88,3.62765018667,NA,NA,46.2,NA,NA,NA,24.9767514704574,NA,57.054,41.3961197826969,1.696,NA,1.696,0.041050263315158146,17.66021697796665,NA,77.11824351676327,NA,NA,NA,23373.454,602.223,3476.801,NA
emerging_economies,COL,2010,6336.70947398466,532872625250.473,45222699,75.424,63.6525,11.78732095204,NA,99.55161971618804,33.9,NA,NA,NA,4.55051372974177,0.158742595749661,36.497,51.1828718491393,1.992,NA,1.992,0.031237499391652705,12.238457042665107,26.03714166,59.195173678257476,39.13526,NA,0.923,6330.356,0,2411.071,2.59
emerging_economies,COL,2011,6711.66805187466,569896039653.114,45662747,75.655,65.08667,10.80903880124,NA,103.1189343666631,28.8,NA,NA,NA,3.10794764275178,0.145178200318119,35.784,50.1844994055801,1.958,NA,1.958,0.03198572282329862,13.569495115923269,29.81517903,64.17572081368381,40.26528,NA,0.924,6216.017,0,2836.884,NA
emerging_economies,COL,2012,6911.76119085696,592193995936.217,46075721,75.882,66.28333,10.38397844595,NA,104.27601013493074,28.8,NA,NA,NA,2.61133920436868,0.144801226529533,33.967,49.3652715536468,1.93,NA,1.93,0.03308449665361472,15.09747979077507,32.13918298,69.13406834814052,41.40263,NA,0.87,6847.215,0,2753.59,2.72
emerging_economies,COL,2013,7201.0060866521,622597197313.155,46495492,76.105,66.53833,9.62747666082,NA,108.22342680755739,28.8,NA,NA,NA,3.22875808718237,0.156703816220603,37.592,48.6836796901042,1.905,NA,1.905,0.0345130478017391,16.65067178502879,35.65978846,69.88385971453926,43.28975,NA,0.828,7117.413,0,2528.43,NA
emerging_economies,COL,2014,7449.32523719407,650608032006.342,46967706,76.322,67.055,9.11403869343,NA,111.09276321219997,30.1,NA,NA,8.75,3.92749082221962,0.138684612852035,43.319,48.0811270706241,1.883,NA,1.883,0.036219985216959266,18.243488794669883,37.98099824,68.33453159568158,44.59131,NA,0.813,7536.937,0,2530.181,2.44
emerging_economies,COL,2015,7580.27571259431,669839363772.069,47520667,76.531,67.62417,8.94228008696,NA,112.09417746043033,18.6,NA,NA,NA,4.67388819930648,0.149286100217275,50.419,47.5456427995585,1.863,NA,1.863,0.03816820635662726,19.880034275921155,41.8,51.7734702849973,45.40466,NA,0.829,7519.321,0,2488.157,NA
emerging_economies,COL,2016,7633.38984323017,683821473440.463,48175048,76.732,67.1775,9.19969769092,NA,113.63015657370654,18.6,NA,NA,NA,5.38497283362636,0.146999991880403,49.796,47.0200238173727,1.843,NA,1.843,0.038153137187157696,19.882611885546588,45.75080796,46.20548821959515,47.26855,NA,0.819,7861.426,0,2557.325,2.43
emerging_economies,COL,2017,7620.91617187225,693117074956.624,48909844,76.925,66.93417,9.38183600025,NA,113.85688612964425,18.6,NA,NA,NA,4.31056970777701,NA,49.436,46.5330296725394,1.825,NA,1.825,0.03816364730551262,19.877600979192177,NA,47.333979286246425,NA,NA,0.617,7404.676,0,3040.812,NA
emerging_economies,COL,2018,7698.10508179682,710890844417.811,49661056,77.109,66.36833,9.71617676269,NA,115.9906401411158,18.6,NA,NA,NA,3.52239252283682,NA,53.584,46.1047252046563,1.807,NA,1.807,0.038165186862077004,19.88497307880568,52.66114204,47.5140869828286,49.77448,NA,0.599,7408.881,0,2952.289,2.67
emerging_economies,COL,2019,7843.54341712397,734216003375.843,50339443,77.287,65.24583,10.49946441301,NA,120.21524466964357,23.6,NA,NA,8.84,3.08445724795525,NA,52.315,45.7441569380256,1.789,NA,1.789,0.038158081643526506,19.870463155321993,52.15725365,43.766705465932446,NA,NA,NA,7965.146,0,2653.083,NA
emerging_economies,CRI,2010,8227.12749376825,77039150479.5413,4577378,78.769,65.71,7.17,NA,NA,32.5,NA,0.2,NA,15.6955481878394,0.129939393454258,28.09,46.2183553250069,1.885,NA,1.885,0.009054525719858524,1.9222689075630184,24.06109199,89.70111022268672,35.50172,NA,2.402,NA,NA,NA,2.56
emerging_economies,CRI,2011,8486.08974245752,80431306952.0523,4633086,78.919,58.08942,10.14,NA,146.0866667709459,32.5,NA,0.207,NA,13.8056697868245,0.11889149671949201,29.513,45.7331154978771,1.869,NA,1.869,0.009012996558041933,1.9164310398994688,33.58108764,95.61079057088152,36.54348,NA,2.336,NA,NA,NA,NA
emerging_economies,CRI,2012,8796.16797499092,84358439807.3735,4688000,79.074,61.81253,9.78,NA,142.30396288569517,32.5,NA,0.213,NA,15.0895254099382,0.111073966342881,33.741,45.3065818136283,1.853,NA,1.853,0.00885039885993143,1.8348623853211121,47.32451265,99.91746068607779,37.38465,NA,2.267,NA,NA,NA,2.6
emerging_economies,CRI,2013,8912.74268562927,86462985572.7768,4742107,79.234,61.76549,8.77,NA,144.2997163242657,32.5,NA,0.21,NA,14.070384756142,0.11110148819231,35.076,44.9600803589497,1.838,NA,1.838,0.008703955226694959,1.8234865061998562,46.71210561,99.93948614625592,NA,NA,2.438,NA,NA,NA,NA
emerging_economies,CRI,2014,9125.90956931868,89525599525.2697,4795396,79.398,61.74079,9.06,NA,147.81005505952677,32.5,NA,0.215,14.35,13.9058087399154,0.104697115755251,37.436,44.716074762181,1.823,NA,1.823,0.008558420671852928,1.8626430801248706,55.04702091,95.56501601606975,40.21864,NA,2.322,NA,NA,NA,2.43
emerging_economies,CRI,2015,9356.92131889873,92795146907.0457,4847804,79.565,60.69011,9,NA,154.1753890197057,32.5,NA,0.206,NA,15.1837842025278,0.0934451812607965,39.786,44.5771544592275,1.806,NA,1.806,0.008414628918040299,1.900903708320345,60.18118263,101.461713292564,37.99146,NA,2.425,NA,NA,NA,NA
emerging_economies,CRI,2016,9647.7631381796,96696554844.9626,4899345,79.738,58.71328,8.6,NA,164.31994836908447,32.7,NA,0.209,NA,16.257241619295,0.0883901424756699,44.054,44.5422449508829,1.789,NA,1.789,0.008337394350025357,1.9683000103594583,64.8,104.66896522192181,38.29614,NA,2.405,NA,NA,NA,2.32
emerging_economies,CRI,2017,9946.12661331808,100716906502.777,4949954,79.914,59.7869,8.14,NA,166.3596308441829,32.7,NA,0.204,NA,16.1369012381452,NA,47.063,44.5669071950874,1.772,NA,1.772,0.008239202089132407,2.027096907642978,68.6,103.28411682841231,NA,NA,2.408,NA,NA,NA,NA
emerging_economies,CRI,2018,10050.1609810696,102787850284.072,4999441,80.095,60.95155,9.63,NA,164.88770147879097,32.7,NA,0.209,NA,16.27586650199,NA,51.909,44.6645938739281,1.754,NA,1.754,0.008195936497117742,2.0981912144702797,73.08024719,103.1413619461503,39.65673,NA,2.34,NA,NA,NA,2.49
emerging_economies,CRI,2019,10170.1591794109,105016241341.194,5047561,80.279,61.64743,11.49,NA,164.97296285361614,32.7,NA,0.199,14.71,15.5073207834043,NA,56.837,44.8416202208223,1.737,NA,1.737,0.00817906453235383,2.0968908170643674,86.33808591,101.77085857454261,NA,NA,2.39,NA,NA,NA,NA
emerging_economies,DOM,2010,5555.39201393816,123927417834.055,9695121,72.046,61.43,5.21,NA,NA,18.3,NA,NA,NA,15.4452337919563,0.190038108644173,37.311,57.3864489548903,2.503,NA,2.503,0.020269613387022642,5.761999557620001,NA,NA,30.82697,NA,2.195,NA,NA,NA,2.34
emerging_economies,DOM,2011,5660.51187550874,127810588051.823,9813210,72.284,62.99,6.09,NA,NA,18.6,NA,NA,8.08,14.0630829956046,0.186885100000297,39.053,56.6579673645265,2.481,NA,2.481,0.019307514019575738,5.499834674308368,NA,NA,31.72078,NA,2.24,NA,NA,NA,NA
emerging_economies,DOM,2012,5745.41985159703,131283671940.134,9930911,72.523,63.69,6.72,NA,NA,18.6,NA,NA,NA,14.4995534151229,0.185859071174786,42.32,56.0278869802417,2.46,NA,2.46,0.018437136882991454,5.356946430535703,NA,NA,32.61209,NA,2.187,NA,NA,NA,2.61
emerging_economies,DOM,2013,5955.17471897541,137684020201.26,10048224,72.763,64.2,7.35,NA,NA,18.6,NA,NA,NA,15.0942033855049,0.171211434001255,46.715,55.491834773215,2.441,NA,2.441,0.017712701755711584,5.218153913615442,NA,NA,33.48635,NA,2.002,NA,NA,NA,NA
emerging_economies,DOM,2014,6301.69379010238,147391382052.013,10165178,73.003,64.58,6.72,NA,NA,18.6,NA,NA,NA,16.4040418755629,0.161670822211792,44.853,55.0364279514465,2.423,NA,2.423,0.01770784679491982,5.220708446866484,NA,NA,34.17121,NA,1.933,NA,NA,NA,2.61
emerging_economies,DOM,2015,6661.86828200261,157601210754.509,10281680,73.241,67.48,7.31493104329,NA,NA,18.6,NA,NA,NA,18.6353562692924,0.159251330953391,44.921,54.6507155716458,2.405,NA,2.405,0.01770145267366793,5.208446128857602,NA,NA,34.86874,NA,1.807,NA,NA,NA,NA
emerging_economies,DOM,2016,7026.18153556372,168096190995.086,10397743,73.471,67.84,7.07558205982,NA,NA,18.6,NA,NA,10.59,18.552283738493,0.150790268036894,46.569,54.3752255816201,2.387,NA,2.387,0.01768785708112372,5.213270142180093,NA,NA,48.59966,NA,1.809,NA,NA,NA,2.29
